File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF097IIL	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR854VRX	total RNA-seq	/human-donors/ENCDO967KID/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF401CKT/, /files/GRCh38_EBV.chrom.sizes/	64182639	ENCODE Processing Pipeline	48b3589108432b92ceca73c9440d50e8		https://www.encodeproject.org/files/ENCFF097IIL/@@download/ENCFF097IIL.bigWig	V29			released	s3://encode-public/2022/11/23/c24b9862-0b0c-4524-9459-3d2a14dfbe04/ENCFF097IIL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/c24b9862-0b0c-4524-9459-3d2a14dfbe04/ENCFF097IIL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF594WAI	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR854VRX	total RNA-seq	/human-donors/ENCDO967KID/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF401CKT/, /files/GRCh38_EBV.chrom.sizes/	62204640	ENCODE Processing Pipeline	1a8145db1cb1969d09a91d9825323cf2		https://www.encodeproject.org/files/ENCFF594WAI/@@download/ENCFF594WAI.bigWig	V29			released	s3://encode-public/2022/11/23/dc5ab89d-0371-436f-921d-f92676b5c518/ENCFF594WAI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/dc5ab89d-0371-436f-921d-f92676b5c518/ENCFF594WAI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF522CCM	tsv	tsv		gene quantifications	GRCh38	ENCSR854VRX	total RNA-seq	/human-donors/ENCDO967KID/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF606WXS/, /files/ENCFF285DRD/	11033016	ENCODE Processing Pipeline	c5aa158412253c85d7b8f83b58345179		https://www.encodeproject.org/files/ENCFF522CCM/@@download/ENCFF522CCM.tsv	V29			released	s3://encode-public/2022/11/23/563fe29d-9334-43be-be43-6ae48d673000/ENCFF522CCM.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/563fe29d-9334-43be-be43-6ae48d673000/ENCFF522CCM.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF762IUC	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR889IAP	total RNA-seq	/human-donors/ENCDO808ASZ/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF270DYY/	69033005	ENCODE Processing Pipeline	343516e48f84d2ddc74906847c2bd239		https://www.encodeproject.org/files/ENCFF762IUC/@@download/ENCFF762IUC.bigWig	V29			released	s3://encode-public/2022/11/23/cf003dc1-2e5f-40ad-b900-c6dba01ec758/ENCFF762IUC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/cf003dc1-2e5f-40ad-b900-c6dba01ec758/ENCFF762IUC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF957LSE	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR889IAP	total RNA-seq	/human-donors/ENCDO808ASZ/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF270DYY/	65541033	ENCODE Processing Pipeline	2e5cf814cbb9c669d3369f056e3f7450		https://www.encodeproject.org/files/ENCFF957LSE/@@download/ENCFF957LSE.bigWig	V29			released	s3://encode-public/2022/11/23/82c42926-81fb-4567-a18e-0c8f9dede921/ENCFF957LSE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/82c42926-81fb-4567-a18e-0c8f9dede921/ENCFF957LSE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF987MOI	tsv	tsv		gene quantifications	GRCh38	ENCSR889IAP	total RNA-seq	/human-donors/ENCDO808ASZ/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF734KRC/, /files/ENCFF285DRD/	11039160	ENCODE Processing Pipeline	482ddc031d7fa327cdfe60d1075e8f90		https://www.encodeproject.org/files/ENCFF987MOI/@@download/ENCFF987MOI.tsv	V29			released	s3://encode-public/2022/11/23/b78cfe7c-97e8-47d2-a1c5-2f9a33cd3e09/ENCFF987MOI.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/b78cfe7c-97e8-47d2-a1c5-2f9a33cd3e09/ENCFF987MOI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF992USK	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR927KSI	total RNA-seq	/human-donors/ENCDO195VEA/	CL:0000623	natural killer cell	primary cell	Homo sapiens											RNA					reverse	2022-07-14	ENCODE				1	1_1							/files/ENCFF874GLP/, /files/GRCh38_EBV.chrom.sizes/	156492325	ENCODE Processing Pipeline	3db83d8fa2795c4af00579b7039fb515		https://www.encodeproject.org/files/ENCFF992USK/@@download/ENCFF992USK.bigWig	V29			released	s3://encode-public/2022/07/09/b54cafe2-49eb-407c-b464-6960a07ff569/ENCFF992USK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/07/09/b54cafe2-49eb-407c-b464-6960a07ff569/ENCFF992USK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF909IYD	tsv	tsv		gene quantifications	GRCh38	ENCSR927KSI	total RNA-seq	/human-donors/ENCDO195VEA/	CL:0000623	natural killer cell	primary cell	Homo sapiens											RNA					reverse	2022-07-14	ENCODE				1	1_1							/files/ENCFF322TPT/, /files/ENCFF285DRD/	11032886	ENCODE Processing Pipeline	6a7688dcc39f29b12589395ca37ead04		https://www.encodeproject.org/files/ENCFF909IYD/@@download/ENCFF909IYD.tsv	V29			released	s3://encode-public/2022/07/09/ee59717d-bc01-4b04-b5fa-b24a9e943420/ENCFF909IYD.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/07/09/ee59717d-bc01-4b04-b5fa-b24a9e943420/ENCFF909IYD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF835KTE	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR927KSI	total RNA-seq	/human-donors/ENCDO195VEA/	CL:0000623	natural killer cell	primary cell	Homo sapiens											RNA					reverse	2022-07-14	ENCODE				1	1_1							/files/ENCFF874GLP/, /files/GRCh38_EBV.chrom.sizes/	152094395	ENCODE Processing Pipeline	2f067adcf4efa5b1c5922bebfb3871e0		https://www.encodeproject.org/files/ENCFF835KTE/@@download/ENCFF835KTE.bigWig	V29			released	s3://encode-public/2022/07/09/b65d8b1a-eead-4d58-8156-873c35d6832f/ENCFF835KTE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/07/09/b65d8b1a-eead-4d58-8156-873c35d6832f/ENCFF835KTE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF065ZFA	tsv	tsv		gene quantifications	GRCh38	ENCSR995GRL	total RNA-seq	/human-donors/ENCDO282XZV/	NTR:0000537	activated T-cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	50 U/mL	72 hour								RNA					reverse	2022-07-01	ENCODE				1	1_4							/files/ENCFF285DRD/, /files/ENCFF238ROO/	11038336	ENCODE Processing Pipeline	2203dc9491d5e8b5aa444ada986dd41c		https://www.encodeproject.org/files/ENCFF065ZFA/@@download/ENCFF065ZFA.tsv	V29			released	s3://encode-public/2022/06/24/071809d7-90da-4a7d-a9ac-c30f35a03b12/ENCFF065ZFA.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/071809d7-90da-4a7d-a9ac-c30f35a03b12/ENCFF065ZFA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF279KWD	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR995GRL	total RNA-seq	/human-donors/ENCDO282XZV/	NTR:0000537	activated T-cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	50 U/mL	72 hour								RNA					reverse	2022-07-01	ENCODE				1	1_4							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF065MKX/	99113547	ENCODE Processing Pipeline	0e5e261e0c65c4ab23052630d7e2908f		https://www.encodeproject.org/files/ENCFF279KWD/@@download/ENCFF279KWD.bigWig	V29			released	s3://encode-public/2022/06/24/ebb1d221-3735-41fd-bd08-4f43b5142b97/ENCFF279KWD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/ebb1d221-3735-41fd-bd08-4f43b5142b97/ENCFF279KWD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF285SGT	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR995GRL	total RNA-seq	/human-donors/ENCDO282XZV/	NTR:0000537	activated T-cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	50 U/mL	72 hour								RNA					reverse	2022-07-01	ENCODE				1	1_4							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF065MKX/	95245147	ENCODE Processing Pipeline	b5dee43b2d166faf9c07bdbab7d53fa3		https://www.encodeproject.org/files/ENCFF285SGT/@@download/ENCFF285SGT.bigWig	V29			released	s3://encode-public/2022/06/24/b42c0672-7d29-4619-952e-7517e452f0c8/ENCFF285SGT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/b42c0672-7d29-4619-952e-7517e452f0c8/ENCFF285SGT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF121VHL	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR584CVV	total RNA-seq	/human-donors/ENCDO911LCI/	CL:0000623	natural killer cell	primary cell	Homo sapiens											RNA					reverse	2022-07-01	ENCODE				1	1_4							/files/ENCFF932YPI/, /files/GRCh38_EBV.chrom.sizes/	134254339	ENCODE Processing Pipeline	2b2de106ed720d661a34c9008af17999		https://www.encodeproject.org/files/ENCFF121VHL/@@download/ENCFF121VHL.bigWig	V29			released	s3://encode-public/2022/06/24/d664f52b-c29a-4081-ad11-656edc32a9cc/ENCFF121VHL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/d664f52b-c29a-4081-ad11-656edc32a9cc/ENCFF121VHL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF562TZY	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR584CVV	total RNA-seq	/human-donors/ENCDO911LCI/	CL:0000623	natural killer cell	primary cell	Homo sapiens											RNA					reverse	2022-07-01	ENCODE				1	1_4							/files/ENCFF932YPI/, /files/GRCh38_EBV.chrom.sizes/	130415376	ENCODE Processing Pipeline	c450085750fde6f4be19341472d534c4		https://www.encodeproject.org/files/ENCFF562TZY/@@download/ENCFF562TZY.bigWig	V29			released	s3://encode-public/2022/06/24/435ec6ad-2927-4af4-90d0-7f8f039e0870/ENCFF562TZY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/435ec6ad-2927-4af4-90d0-7f8f039e0870/ENCFF562TZY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF697ETZ	tsv	tsv		gene quantifications	GRCh38	ENCSR584CVV	total RNA-seq	/human-donors/ENCDO911LCI/	CL:0000623	natural killer cell	primary cell	Homo sapiens											RNA					reverse	2022-07-01	ENCODE				1	1_4							/files/ENCFF285DRD/, /files/ENCFF880ZUE/	11018684	ENCODE Processing Pipeline	d4ee0f33cfc7ac581875f710e032e6f9		https://www.encodeproject.org/files/ENCFF697ETZ/@@download/ENCFF697ETZ.tsv	V29			released	s3://encode-public/2022/06/24/fc3b1bea-d16b-43b9-bc46-1c0bcc98dff2/ENCFF697ETZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/fc3b1bea-d16b-43b9-bc46-1c0bcc98dff2/ENCFF697ETZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF870FXA	tsv	tsv		gene quantifications	GRCh38	ENCSR776PQP	total RNA-seq	/human-donors/ENCDO075KHF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-07	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF668ORE/	10993934	ENCODE Processing Pipeline	8ad1325bf956a15c4f34718c0a600232		https://www.encodeproject.org/files/ENCFF870FXA/@@download/ENCFF870FXA.tsv	V29			released	s3://encode-public/2022/06/04/7b0058dd-206f-4664-b53b-e8259bbc6e93/ENCFF870FXA.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/04/7b0058dd-206f-4664-b53b-e8259bbc6e93/ENCFF870FXA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF585YXE	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR776PQP	total RNA-seq	/human-donors/ENCDO075KHF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-07	ENCODE				1	1_1							/files/ENCFF322YIU/, /files/GRCh38_EBV.chrom.sizes/	136553371	ENCODE Processing Pipeline	1ec77e100cf00133c1664cef9d274515		https://www.encodeproject.org/files/ENCFF585YXE/@@download/ENCFF585YXE.bigWig	V29			released	s3://encode-public/2022/06/04/9420e994-2692-4561-b6b0-beaff775da63/ENCFF585YXE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/04/9420e994-2692-4561-b6b0-beaff775da63/ENCFF585YXE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF464HNU	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR776PQP	total RNA-seq	/human-donors/ENCDO075KHF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-07	ENCODE				1	1_1							/files/ENCFF322YIU/, /files/GRCh38_EBV.chrom.sizes/	140641031	ENCODE Processing Pipeline	168766c0e3aabc62b1740550d6880333		https://www.encodeproject.org/files/ENCFF464HNU/@@download/ENCFF464HNU.bigWig	V29			released	s3://encode-public/2022/06/04/edd45da8-d3c2-48f6-ba8a-b9847278479c/ENCFF464HNU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/04/edd45da8-d3c2-48f6-ba8a-b9847278479c/ENCFF464HNU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF730JXD	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR052SDT	total RNA-seq	/human-donors/ENCDO374BBL/	CL:0000896	activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	14 day, 24 day								RNA					reverse	2022-07-14	ENCODE				2	2_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF091LVI/	119184061	ENCODE Processing Pipeline	0a673761d83d2b6ff7ee7a92b9c7d9be		https://www.encodeproject.org/files/ENCFF730JXD/@@download/ENCFF730JXD.bigWig	V29			released	s3://encode-public/2022/07/09/134085b5-88f3-425d-a5be-7d39666c9aa6/ENCFF730JXD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/07/09/134085b5-88f3-425d-a5be-7d39666c9aa6/ENCFF730JXD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF978IZK	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR052SDT	total RNA-seq	/human-donors/ENCDO374BBL/	CL:0000896	activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	14 day, 24 day								RNA					reverse	2022-07-14	ENCODE				2	2_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF091LVI/	124044937	ENCODE Processing Pipeline	f906c8b33b9bfc5138de40934ded25b9		https://www.encodeproject.org/files/ENCFF978IZK/@@download/ENCFF978IZK.bigWig	V29			released	s3://encode-public/2022/07/09/9009f838-133d-42ce-80f7-07bb25d3bf75/ENCFF978IZK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/07/09/9009f838-133d-42ce-80f7-07bb25d3bf75/ENCFF978IZK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF628BSO	tsv	tsv		gene quantifications	GRCh38	ENCSR052SDT	total RNA-seq	/human-donors/ENCDO374BBL/	CL:0000896	activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	14 day, 24 day								RNA					reverse	2022-07-14	ENCODE				2	2_1							/files/ENCFF564MUK/, /files/ENCFF285DRD/	11050474	ENCODE Processing Pipeline	b1b3db33a93f649f47a10b94ba5677b1		https://www.encodeproject.org/files/ENCFF628BSO/@@download/ENCFF628BSO.tsv	V29			released	s3://encode-public/2022/07/09/9c9b0a00-f1ed-4795-9f85-908521888112/ENCFF628BSO.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/07/09/9c9b0a00-f1ed-4795-9f85-908521888112/ENCFF628BSO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF205NSS	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR570DQR	total RNA-seq	/human-donors/ENCDO967KID/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF585DVJ/	68335429	ENCODE Processing Pipeline	4e2318fc580ad3afd0670026a8648ba9		https://www.encodeproject.org/files/ENCFF205NSS/@@download/ENCFF205NSS.bigWig	V29			released	s3://encode-public/2022/11/23/62d47dd2-327a-4a57-b089-2b6d97d8c744/ENCFF205NSS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/62d47dd2-327a-4a57-b089-2b6d97d8c744/ENCFF205NSS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF187KHG	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR570DQR	total RNA-seq	/human-donors/ENCDO967KID/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF585DVJ/	70295076	ENCODE Processing Pipeline	2a78892e0e98aa45c0083c794e7365c3		https://www.encodeproject.org/files/ENCFF187KHG/@@download/ENCFF187KHG.bigWig	V29			released	s3://encode-public/2022/11/23/907ce046-9f70-4c72-b6a4-f24df6548aec/ENCFF187KHG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/907ce046-9f70-4c72-b6a4-f24df6548aec/ENCFF187KHG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF269SPH	tsv	tsv		gene quantifications	GRCh38	ENCSR570DQR	total RNA-seq	/human-donors/ENCDO967KID/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF610SKX/	11040434	ENCODE Processing Pipeline	757cb1947a74859b99796f69420f9fb8		https://www.encodeproject.org/files/ENCFF269SPH/@@download/ENCFF269SPH.tsv	V29			released	s3://encode-public/2022/11/23/77ecc4ed-dc87-4108-940a-97ba883e8ed9/ENCFF269SPH.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/77ecc4ed-dc87-4108-940a-97ba883e8ed9/ENCFF269SPH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF263IMB	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR131FDP	total RNA-seq	/human-donors/ENCDO477WED/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF722YLK/, /files/GRCh38_EBV.chrom.sizes/	82409917	ENCODE Processing Pipeline	568ad017ed45b0001a5e9849e6be9ddb		https://www.encodeproject.org/files/ENCFF263IMB/@@download/ENCFF263IMB.bigWig	V29			released	s3://encode-public/2022/11/23/acc3d09a-36c9-492c-9785-0e54da1d701f/ENCFF263IMB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/acc3d09a-36c9-492c-9785-0e54da1d701f/ENCFF263IMB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF279GXE	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR131FDP	total RNA-seq	/human-donors/ENCDO477WED/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF722YLK/, /files/GRCh38_EBV.chrom.sizes/	79057475	ENCODE Processing Pipeline	be3c7adda642a113df016f140f0233d0		https://www.encodeproject.org/files/ENCFF279GXE/@@download/ENCFF279GXE.bigWig	V29			released	s3://encode-public/2022/11/23/c1a7edb3-43d8-4bd3-bc23-407e81663837/ENCFF279GXE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/c1a7edb3-43d8-4bd3-bc23-407e81663837/ENCFF279GXE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF417VDK	tsv	tsv		gene quantifications	GRCh38	ENCSR131FDP	total RNA-seq	/human-donors/ENCDO477WED/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA					reverse	2023-01-25	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF688EER/	11036693	ENCODE Processing Pipeline	9dfc904f18ee43cef911c86351cbe9a6		https://www.encodeproject.org/files/ENCFF417VDK/@@download/ENCFF417VDK.tsv	V29			released	s3://encode-public/2022/11/23/e886466d-b7ff-49aa-936b-e7c5af313e31/ENCFF417VDK.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/23/e886466d-b7ff-49aa-936b-e7c5af313e31/ENCFF417VDK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 GRCh38 V29	released			
ENCFF720NBW	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR241EBI	total RNA-seq	/human-donors/ENCDO641WTL/	NTR:0000497	activated naive CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	50 U/mL	72 hour								RNA					reverse	2022-07-01	ENCODE				1	1_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF405OYX/	104816871	ENCODE Processing Pipeline	38d586d1c484f20d939fb85ad2a40650		https://www.encodeproject.org/files/ENCFF720NBW/@@download/ENCFF720NBW.bigWig	V29			released	s3://encode-public/2022/06/24/5a7ec766-df47-47c0-a80e-a367807ad4cd/ENCFF720NBW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/5a7ec766-df47-47c0-a80e-a367807ad4cd/ENCFF720NBW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
