File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF373ZMQ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR000CWC	total RNA-seq	/mouse-donors/ENCDO015AAA/	EFO:0007075	ES-E14	cell line	Mus musculus											RNA	rRNA				reverse	2012-06-25	ENCODE		see document	300-350	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF580PJE/	226863470	ENCODE Processing Pipeline	06e9a086f2e32ec1891962a6ed6c9d67		https://www.encodeproject.org/files/ENCFF373ZMQ/@@download/ENCFF373ZMQ.bigWig	M21			released	s3://encode-public/2021/04/17/8ee17936-9690-4a77-b2dc-f40a779955a6/ENCFF373ZMQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/8ee17936-9690-4a77-b2dc-f40a779955a6/ENCFF373ZMQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF827OZU	tsv	tsv		gene quantifications	mm10	ENCSR000CWC	total RNA-seq	/mouse-donors/ENCDO015AAA/	EFO:0007075	ES-E14	cell line	Mus musculus											RNA	rRNA				reverse	2012-06-25	ENCODE		see document	300-350	2	2_1							/files/ENCFF626MHV/, /files/ENCFF363TFV/	11747328	ENCODE Processing Pipeline	5bbd483040fce1e213102f8788c801ed		https://www.encodeproject.org/files/ENCFF827OZU/@@download/ENCFF827OZU.tsv	M21			released	s3://encode-public/2021/04/17/77b30a22-0513-460a-86ea-e9a39c441396/ENCFF827OZU.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/77b30a22-0513-460a-86ea-e9a39c441396/ENCFF827OZU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF471STR	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR000CWD	total RNA-seq	/mouse-donors/ENCDO324YEK/	EFO:0005233	CH12.LX	cell line	Mus musculus											RNA	rRNA				reverse	2012-06-25	ENCODE		see document	300-350	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF796PCV/	162281842	ENCODE Processing Pipeline	73c799361c8a537ffe681acc563bfa4a		https://www.encodeproject.org/files/ENCFF471STR/@@download/ENCFF471STR.bigWig	M21			released	s3://encode-public/2021/04/17/4f986311-eecb-46f8-b4db-b8fc3edb1b8c/ENCFF471STR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/4f986311-eecb-46f8-b4db-b8fc3edb1b8c/ENCFF471STR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF622XDC	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR000CWD	total RNA-seq	/mouse-donors/ENCDO324YEK/	EFO:0005233	CH12.LX	cell line	Mus musculus											RNA	rRNA				reverse	2012-06-25	ENCODE		see document	300-350	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF796PCV/	160385199	ENCODE Processing Pipeline	5dc7c7ef7de5598ef12fe37dfc6dff9b		https://www.encodeproject.org/files/ENCFF622XDC/@@download/ENCFF622XDC.bigWig	M21			released	s3://encode-public/2021/04/17/32f6b92c-7230-40b3-9812-7e8937229fdf/ENCFF622XDC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/32f6b92c-7230-40b3-9812-7e8937229fdf/ENCFF622XDC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF164NIW	tsv	tsv		gene quantifications	mm10	ENCSR000CWD	total RNA-seq	/mouse-donors/ENCDO324YEK/	EFO:0005233	CH12.LX	cell line	Mus musculus											RNA	rRNA				reverse	2012-06-25	ENCODE		see document	300-350	2	2_1							/files/ENCFF400JKA/, /files/ENCFF363TFV/	11779852	ENCODE Processing Pipeline	63d5c3ab29e44610ce78bee163a7b919		https://www.encodeproject.org/files/ENCFF164NIW/@@download/ENCFF164NIW.tsv	M21			released	s3://encode-public/2021/04/17/363d4192-db81-484f-89e7-22b5e065ecd7/ENCFF164NIW.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/363d4192-db81-484f-89e7-22b5e065ecd7/ENCFF164NIW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF014ZYF	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR299GYD	total RNA-seq	/mouse-donors/ENCDO996MUL/	NTR:0000646	left cerebral cortex	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF143AAN/	117050391	ENCODE Processing Pipeline	6b30f6aeb5e115ea93437b58d46a74cf		https://www.encodeproject.org/files/ENCFF014ZYF/@@download/ENCFF014ZYF.bigWig	M21			released	s3://encode-public/2022/02/10/e91dc7ce-93e9-4fab-9743-5ea52d622bc6/ENCFF014ZYF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/e91dc7ce-93e9-4fab-9743-5ea52d622bc6/ENCFF014ZYF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF066HKD	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR299GYD	total RNA-seq	/mouse-donors/ENCDO996MUL/	NTR:0000646	left cerebral cortex	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF143AAN/	117747408	ENCODE Processing Pipeline	dea996cfd5d6f9b28f324fd9aeb7125b		https://www.encodeproject.org/files/ENCFF066HKD/@@download/ENCFF066HKD.bigWig	M21			released	s3://encode-public/2022/02/10/1a34ef20-2792-474c-87f5-010c8b5e6d6f/ENCFF066HKD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/1a34ef20-2792-474c-87f5-010c8b5e6d6f/ENCFF066HKD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF076AUQ	tsv	tsv		gene quantifications	mm10	ENCSR299GYD	total RNA-seq	/mouse-donors/ENCDO996MUL/	NTR:0000646	left cerebral cortex	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF690EBN/	11879988	ENCODE Processing Pipeline	49453ef13e3395bcf2b53631d0f0249c		https://www.encodeproject.org/files/ENCFF076AUQ/@@download/ENCFF076AUQ.tsv	M21			released	s3://encode-public/2022/02/10/427e9860-824c-4408-a953-88d0ec1fe5f6/ENCFF076AUQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/427e9860-824c-4408-a953-88d0ec1fe5f6/ENCFF076AUQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF418DKI	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR723XFW	total RNA-seq	/mouse-donors/ENCDO996MUL/	NTR:0000646	left cerebral cortex	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/ENCFF456QTK/, /files/mm10_no_alt.chrom.sizes/	109839027	ENCODE Processing Pipeline	1fd82f41c0b983cd3667bc1cc72d267b		https://www.encodeproject.org/files/ENCFF418DKI/@@download/ENCFF418DKI.bigWig	M21			released	s3://encode-public/2022/02/10/4621ef13-0fa6-4edc-a3da-6bf96379c63c/ENCFF418DKI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/4621ef13-0fa6-4edc-a3da-6bf96379c63c/ENCFF418DKI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF509ZFG	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR723XFW	total RNA-seq	/mouse-donors/ENCDO996MUL/	NTR:0000646	left cerebral cortex	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/ENCFF456QTK/, /files/mm10_no_alt.chrom.sizes/	110401012	ENCODE Processing Pipeline	93bec29908566cc13356bff9f3a887f3		https://www.encodeproject.org/files/ENCFF509ZFG/@@download/ENCFF509ZFG.bigWig	M21			released	s3://encode-public/2022/02/10/3289da85-00e5-4ee3-8aa5-46ef6814b0da/ENCFF509ZFG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/3289da85-00e5-4ee3-8aa5-46ef6814b0da/ENCFF509ZFG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF692XOT	tsv	tsv		gene quantifications	mm10	ENCSR723XFW	total RNA-seq	/mouse-donors/ENCDO996MUL/	NTR:0000646	left cerebral cortex	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF836TWL/	11872659	ENCODE Processing Pipeline	f7fa81ea6ec438e511ee9f6f50d46ce4		https://www.encodeproject.org/files/ENCFF692XOT/@@download/ENCFF692XOT.tsv	M21			released	s3://encode-public/2022/02/10/6630aa9d-d72d-4a0d-81fa-a2635bbca067/ENCFF692XOT.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/6630aa9d-d72d-4a0d-81fa-a2635bbca067/ENCFF692XOT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF697MMY	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR486QNN	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF376XML/	59447390	ENCODE Processing Pipeline	aa97826131742d84299bfe351382d140		https://www.encodeproject.org/files/ENCFF697MMY/@@download/ENCFF697MMY.bigWig	M21			released	s3://encode-public/2021/05/24/b1cd09dc-7211-4985-8567-200f77208a97/ENCFF697MMY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/b1cd09dc-7211-4985-8567-200f77208a97/ENCFF697MMY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF815INK	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR486QNN	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF376XML/	58015432	ENCODE Processing Pipeline	f51c1707e0a455a7bed164c1b24d304d		https://www.encodeproject.org/files/ENCFF815INK/@@download/ENCFF815INK.bigWig	M21			released	s3://encode-public/2021/05/24/a212a273-29d6-40c7-a9c4-60923c25df2d/ENCFF815INK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/a212a273-29d6-40c7-a9c4-60923c25df2d/ENCFF815INK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF306FHF	tsv	tsv		gene quantifications	mm10	ENCSR486QNN	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF677TTJ/	11890151	ENCODE Processing Pipeline	f574a62118620c6979f98ea058b9dafd		https://www.encodeproject.org/files/ENCFF306FHF/@@download/ENCFF306FHF.tsv	M21			released	s3://encode-public/2021/05/24/dbd0d9da-da42-4590-a223-661519bcbace/ENCFF306FHF.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/dbd0d9da-da42-4590-a223-661519bcbace/ENCFF306FHF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF779MQK	tsv	tsv		gene quantifications	mm10	ENCSR893IBO	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF309KTL/, /files/ENCFF363TFV/	11875820	ENCODE Processing Pipeline	e48134f00f8ab4c04be6a1aaaa595737		https://www.encodeproject.org/files/ENCFF779MQK/@@download/ENCFF779MQK.tsv	M21			released	s3://encode-public/2021/05/24/935aad29-e8ce-4393-b466-a356793cb29b/ENCFF779MQK.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/935aad29-e8ce-4393-b466-a356793cb29b/ENCFF779MQK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF034IPR	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR893IBO	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF279AJU/	141064837	ENCODE Processing Pipeline	6062dc157ace8e414982beac092e3b85		https://www.encodeproject.org/files/ENCFF034IPR/@@download/ENCFF034IPR.bigWig	M21			released	s3://encode-public/2021/05/24/6b84c164-93db-47dc-aebf-17f88a7ae5d0/ENCFF034IPR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/6b84c164-93db-47dc-aebf-17f88a7ae5d0/ENCFF034IPR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF740UGW	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR893IBO	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF279AJU/	140219145	ENCODE Processing Pipeline	287445de0a4337e8f806f2b7eabea2f0		https://www.encodeproject.org/files/ENCFF740UGW/@@download/ENCFF740UGW.bigWig	M21			released	s3://encode-public/2021/05/24/c17ec7c5-1829-48f5-8d3f-37e6ef3a88cb/ENCFF740UGW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/c17ec7c5-1829-48f5-8d3f-37e6ef3a88cb/ENCFF740UGW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF427CDD	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR338WMA	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF410WYC/	116061946	ENCODE Processing Pipeline	9355b950fa039f42001dd7ab62d40ed0		https://www.encodeproject.org/files/ENCFF427CDD/@@download/ENCFF427CDD.bigWig	M21			released	s3://encode-public/2021/05/24/f5624f73-df94-4be5-a507-bc6e4aeeedd5/ENCFF427CDD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/f5624f73-df94-4be5-a507-bc6e4aeeedd5/ENCFF427CDD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF158PUJ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR338WMA	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF410WYC/	114502883	ENCODE Processing Pipeline	e8f903490c41e61978a92c0d53945497		https://www.encodeproject.org/files/ENCFF158PUJ/@@download/ENCFF158PUJ.bigWig	M21			released	s3://encode-public/2021/05/24/83feb523-70aa-4e91-9a0a-256333afe701/ENCFF158PUJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/83feb523-70aa-4e91-9a0a-256333afe701/ENCFF158PUJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF808TWM	tsv	tsv		gene quantifications	mm10	ENCSR338WMA	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF845OFF/	11896201	ENCODE Processing Pipeline	953f3cabbcd41eff3b41ff26f677f023		https://www.encodeproject.org/files/ENCFF808TWM/@@download/ENCFF808TWM.tsv	M21			released	s3://encode-public/2021/05/24/418a0f86-cf64-4ce5-8fbb-07e723a75ba3/ENCFF808TWM.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/418a0f86-cf64-4ce5-8fbb-07e723a75ba3/ENCFF808TWM.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF546VVR	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR511LAZ	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF456HBG/	92418451	ENCODE Processing Pipeline	add56ae83b1ab658512771d7ceaa137e		https://www.encodeproject.org/files/ENCFF546VVR/@@download/ENCFF546VVR.bigWig	M21			released	s3://encode-public/2022/02/10/4aa980e3-e01f-4a62-8023-e74c1520cbb3/ENCFF546VVR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/4aa980e3-e01f-4a62-8023-e74c1520cbb3/ENCFF546VVR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF560NHV	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR511LAZ	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF456HBG/	89780816	ENCODE Processing Pipeline	9975b1cbe3d11af94f0a7e7536ca5a0d		https://www.encodeproject.org/files/ENCFF560NHV/@@download/ENCFF560NHV.bigWig	M21			released	s3://encode-public/2022/02/10/23c12f4a-4183-4022-8229-4c68b761aa59/ENCFF560NHV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/23c12f4a-4183-4022-8229-4c68b761aa59/ENCFF560NHV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF859PQU	tsv	tsv		gene quantifications	mm10	ENCSR511LAZ	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				1	1_1							/files/ENCFF615UMH/, /files/ENCFF363TFV/	11895389	ENCODE Processing Pipeline	c84fe4d840ffd87ca3ed87b5a35527cd		https://www.encodeproject.org/files/ENCFF859PQU/@@download/ENCFF859PQU.tsv	M21			released	s3://encode-public/2022/02/10/43c3078b-e72e-485c-9482-96e245990b9e/ENCFF859PQU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/43c3078b-e72e-485c-9482-96e245990b9e/ENCFF859PQU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF280UHN	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR549HQM	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF736HLW/	125128335	ENCODE Processing Pipeline	86e0a65f9513de0a526760d14577f505		https://www.encodeproject.org/files/ENCFF280UHN/@@download/ENCFF280UHN.bigWig	M21			released	s3://encode-public/2022/02/10/10346f0f-10f7-4c7e-8d27-39c7cb8c69d0/ENCFF280UHN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/10346f0f-10f7-4c7e-8d27-39c7cb8c69d0/ENCFF280UHN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF086PGI	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR549HQM	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF736HLW/	126715383	ENCODE Processing Pipeline	bb79397e3f5740f4ef90e00e6543ce01		https://www.encodeproject.org/files/ENCFF086PGI/@@download/ENCFF086PGI.bigWig	M21			released	s3://encode-public/2022/02/10/f5ed59da-0024-4066-9aec-4e4105b15ba9/ENCFF086PGI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/f5ed59da-0024-4066-9aec-4e4105b15ba9/ENCFF086PGI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF315QLH	tsv	tsv		gene quantifications	mm10	ENCSR549HQM	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0002305	layer of hippocampus	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF475TIZ/	11873181	ENCODE Processing Pipeline	6479fe9212b767bf8a8d29c663c849d1		https://www.encodeproject.org/files/ENCFF315QLH/@@download/ENCFF315QLH.tsv	M21			released	s3://encode-public/2022/02/10/945d5ae9-53d0-4115-9e09-f9914100d882/ENCFF315QLH.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/945d5ae9-53d0-4115-9e09-f9914100d882/ENCFF315QLH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF260OJQ	tsv	tsv		gene quantifications	mm10	ENCSR967IKT	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0000948	heart	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				1	1_1							/files/ENCFF363TFV/, /files/ENCFF534TGT/	11897320	ENCODE Processing Pipeline	825bc25c5b9432c08543476ec03e3b47		https://www.encodeproject.org/files/ENCFF260OJQ/@@download/ENCFF260OJQ.tsv	M21			released	s3://encode-public/2022/02/10/94f01df2-5c80-4abf-bdee-8278a2e7c1f3/ENCFF260OJQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/94f01df2-5c80-4abf-bdee-8278a2e7c1f3/ENCFF260OJQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF614SKH	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR967IKT	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0000948	heart	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF616BJV/	65581416	ENCODE Processing Pipeline	35ffb5b24c25b65b9ee650e32683817d		https://www.encodeproject.org/files/ENCFF614SKH/@@download/ENCFF614SKH.bigWig	M21			released	s3://encode-public/2022/02/10/5056ee74-2f86-42ed-8107-99fdae8ef5fc/ENCFF614SKH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/5056ee74-2f86-42ed-8107-99fdae8ef5fc/ENCFF614SKH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF391QNQ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR967IKT	total RNA-seq	/mouse-donors/ENCDO996MUL/	UBERON:0000948	heart	tissue	Mus musculus											RNA					reverse	2022-02-23	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF616BJV/	64558174	ENCODE Processing Pipeline	52d0bd91b8f1a3ce9ac5d5dd6dc09dbe		https://www.encodeproject.org/files/ENCFF391QNQ/@@download/ENCFF391QNQ.bigWig	M21			released	s3://encode-public/2022/02/10/5917d450-0acd-4a16-98d6-27a7a0ffc387/ENCFF391QNQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/5917d450-0acd-4a16-98d6-27a7a0ffc387/ENCFF391QNQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
