File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF942OZP	bedpe	bedpe		contact domains	GRCh38	ENCSR043XTM	intact Hi-C	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											DNA				formaldehyde		2023-01-04	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF839VMS/	240178	ENCODE Processing Pipeline	34f5e6901512a88b5c5be8a927f963c0		https://www.encodeproject.org/files/ENCFF942OZP/@@download/ENCFF942OZP.bedpe.gz				released	s3://encode-public/2022/12/07/82661157-b1d6-4b2d-b7be-c8bfa600a53f/ENCFF942OZP.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/07/82661157-b1d6-4b2d-b7be-c8bfa600a53f/ENCFF942OZP.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.1 GRCh38	released			
ENCFF459HAI	bedpe	bedpe		loops	GRCh38	ENCSR043XTM	intact Hi-C	/human-donors/ENCDO793LXB/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											DNA				formaldehyde		2023-01-04	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF839VMS/	744760	ENCODE Processing Pipeline	f3dc73c905a4d003fa522e3687d81d09		https://www.encodeproject.org/files/ENCFF459HAI/@@download/ENCFF459HAI.bedpe.gz				released	s3://encode-public/2022/12/07/187a6f7f-2ed9-4e04-9475-c98106104400/ENCFF459HAI.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/07/187a6f7f-2ed9-4e04-9475-c98106104400/ENCFF459HAI.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.1 GRCh38	released			
ENCFF600XVS	bedpe	bedpe		loops	GRCh38	ENCSR557QRO	intact Hi-C	/human-donors/ENCDO451RUA/	UBERON:0002367	prostate gland	tissue	Homo sapiens											DNA				formaldehyde		2022-11-08	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF515ZBF/	1397807	ENCODE Processing Pipeline	4ad8e267f98776a7365a7257473c291f		https://www.encodeproject.org/files/ENCFF600XVS/@@download/ENCFF600XVS.bedpe.gz				released	s3://encode-public/2022/06/08/09a784b3-12d9-473c-8717-20c6a1c0e7a4/ENCFF600XVS.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/08/09a784b3-12d9-473c-8717-20c6a1c0e7a4/ENCFF600XVS.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.14.2 GRCh38	released			
ENCFF515ZBF	hic	hic		mapping quality thresholded contact matrix	GRCh38	ENCSR557QRO	intact Hi-C	/human-donors/ENCDO451RUA/	UBERON:0002367	prostate gland	tissue	Homo sapiens											DNA				formaldehyde		2022-11-08	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF018GKF/	48781156610	ENCODE Processing Pipeline	6240781453f39c2b05c78ca45f4f2f2f		https://www.encodeproject.org/files/ENCFF515ZBF/@@download/ENCFF515ZBF.hic				released	s3://encode-public/2022/06/08/dbf235ee-df1a-40d7-9e6e-b7541de103f7/ENCFF515ZBF.hic	https://datasetencode.blob.core.windows.net/dataset/2022/06/08/dbf235ee-df1a-40d7-9e6e-b7541de103f7/ENCFF515ZBF.hic?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.14.2 GRCh38	released			
ENCFF686RAI	bedpe	bedpe		contact domains	GRCh38	ENCSR557QRO	intact Hi-C	/human-donors/ENCDO451RUA/	UBERON:0002367	prostate gland	tissue	Homo sapiens											DNA				formaldehyde		2022-11-08	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF515ZBF/	167145	ENCODE Processing Pipeline	a7498bf762fae829de72e8e931baabca		https://www.encodeproject.org/files/ENCFF686RAI/@@download/ENCFF686RAI.bedpe.gz				released	s3://encode-public/2022/06/08/721e8c71-6f37-4cb3-998d-6b14424ce424/ENCFF686RAI.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/08/721e8c71-6f37-4cb3-998d-6b14424ce424/ENCFF686RAI.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.14.2 GRCh38	released			
ENCFF108SAD	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR189JIH	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF074QAU/, /files/ENCFF568VJD/, /files/ENCFF394KMS/, /files/ENCFF356LFX/	1859691	ENCODE Processing Pipeline	6a402b3c6e14b32c56b69f1a6d14dd92		https://www.encodeproject.org/files/ENCFF108SAD/@@download/ENCFF108SAD.bed.gz				released	s3://encode-public/2020/09/24/4c18e530-1b60-42fe-9331-3af0e62f5c9f/ENCFF108SAD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/4c18e530-1b60-42fe-9331-3af0e62f5c9f/ENCFF108SAD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF025GPL	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR189JIH	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF108SAD/	3586676	ENCODE Processing Pipeline	b5c1a01731791a5ddfcff3559aab663c		https://www.encodeproject.org/files/ENCFF025GPL/@@download/ENCFF025GPL.bigBed				released	s3://encode-public/2020/09/24/16db886e-bad9-4a67-925b-3ec60af5a5c5/ENCFF025GPL.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/16db886e-bad9-4a67-925b-3ec60af5a5c5/ENCFF025GPL.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF405MES	bigWig	bigWig		signal p-value	GRCh38	ENCSR189JIH	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF074QAU/, /files/ENCFF568VJD/, /files/ENCFF394KMS/	1315436447	ENCODE Processing Pipeline	e36c7a45f8a414526432b017369420b1		https://www.encodeproject.org/files/ENCFF405MES/@@download/ENCFF405MES.bigWig				released	s3://encode-public/2020/09/24/7a105df4-264e-4039-b03e-73bdd0340273/ENCFF405MES.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/7a105df4-264e-4039-b03e-73bdd0340273/ENCFF405MES.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF049UAN	bigWig	bigWig		plus strand methylation state at CpG	GRCh38	ENCSR128RMY	WGBS	/human-donors/ENCDO845WKR/	UBERON:0004264	lower leg skin	tissue	Homo sapiens											DNA						2018-01-22	ENCODE				1	1_1							/files/ENCFF955RLG/, /files/ENCFF792NJK/	2129371961	ENCODE Processing Pipeline	649827b4ffc4fe94912f3914f8257382		https://www.encodeproject.org/files/ENCFF049UAN/@@download/ENCFF049UAN.bigWig				released	s3://encode-public/2021/03/01/d7f8a91d-8278-4085-b959-faef0a1e5e3f/ENCFF049UAN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/01/d7f8a91d-8278-4085-b959-faef0a1e5e3f/ENCFF049UAN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.5 GRCh38	released			
ENCFF553TBM	bigBed bed9+	bigBed	bed9+	methylation state at CpG	GRCh38	ENCSR128RMY	WGBS	/human-donors/ENCDO845WKR/	UBERON:0004264	lower leg skin	tissue	Homo sapiens											DNA						2018-01-22	ENCODE				1	1_1							/files/ENCFF520YPF/, /files/ENCFF792NJK/	1267574605	ENCODE Processing Pipeline	645155afbbb7d662ad6b93c901474b98		https://www.encodeproject.org/files/ENCFF553TBM/@@download/ENCFF553TBM.bigBed				released	s3://encode-public/2021/03/01/83d339b3-9313-4621-8e95-992ae45400bd/ENCFF553TBM.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/01/83d339b3-9313-4621-8e95-992ae45400bd/ENCFF553TBM.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.5 GRCh38	released			
ENCFF520YPF	bed bed9+	bed	bed9+	methylation state at CpG	GRCh38	ENCSR128RMY	WGBS	/human-donors/ENCDO845WKR/	UBERON:0004264	lower leg skin	tissue	Homo sapiens											DNA						2018-01-22	ENCODE				1	1_1							/files/ENCFF955RLG/, /files/ENCFF792NJK/	708100907	ENCODE Processing Pipeline	5f972ec2586124e568728f708f7f3657		https://www.encodeproject.org/files/ENCFF520YPF/@@download/ENCFF520YPF.bed.gz				released	s3://encode-public/2021/03/01/4a33317c-d939-4770-aa95-c8265328d99e/ENCFF520YPF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/01/4a33317c-d939-4770-aa95-c8265328d99e/ENCFF520YPF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.5 GRCh38	released			
ENCFF777SRT	bigWig	bigWig		minus strand methylation state at CpG	GRCh38	ENCSR128RMY	WGBS	/human-donors/ENCDO845WKR/	UBERON:0004264	lower leg skin	tissue	Homo sapiens											DNA						2018-01-22	ENCODE				1	1_1							/files/ENCFF955RLG/, /files/ENCFF792NJK/	2142220235	ENCODE Processing Pipeline	9162225e461573aac1149b11939c4d38		https://www.encodeproject.org/files/ENCFF777SRT/@@download/ENCFF777SRT.bigWig				released	s3://encode-public/2021/03/01/e1782f5f-4aa7-4dc0-a5f3-c5fd5e24f9b2/ENCFF777SRT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/01/e1782f5f-4aa7-4dc0-a5f3-c5fd5e24f9b2/ENCFF777SRT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.5 GRCh38	released			
ENCFF615SCX	bigWig	bigWig		signal p-value	GRCh38	ENCSR743GCE	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me3-human	DNA						2018-12-15	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1, 2_2							/files/ENCFF781UFS/, /files/ENCFF394KMS/, /files/ENCFF980GJI/, /files/ENCFF074QAU/	1462759640	ENCODE Processing Pipeline	beaf8a9d1a9f3d9c7c0863b0d2293fe9		https://www.encodeproject.org/files/ENCFF615SCX/@@download/ENCFF615SCX.bigWig				released	s3://encode-public/2020/09/23/38d6824e-b47d-401a-a276-3725e6b123e7/ENCFF615SCX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/38d6824e-b47d-401a-a276-3725e6b123e7/ENCFF615SCX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF022DOY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR743GCE	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me3-human	DNA						2018-12-15	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1, 2_2							/files/ENCFF781UFS/, /files/ENCFF356LFX/, /files/ENCFF980GJI/, /files/ENCFF394KMS/, /files/ENCFF074QAU/	587213	ENCODE Processing Pipeline	a69b65aad0bcea6842d40c2da1471758		https://www.encodeproject.org/files/ENCFF022DOY/@@download/ENCFF022DOY.bed.gz				released	s3://encode-public/2020/09/23/949b556f-acef-4a3e-81ec-597f0be9b2f4/ENCFF022DOY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/949b556f-acef-4a3e-81ec-597f0be9b2f4/ENCFF022DOY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF737ZMU	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR743GCE	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me3-human	DNA						2018-12-15	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1, 2_2							/files/ENCFF022DOY/	1448117	ENCODE Processing Pipeline	1d6d85fb5c15d24aba99c3bc87e7c29c		https://www.encodeproject.org/files/ENCFF737ZMU/@@download/ENCFF737ZMU.bigBed				released	s3://encode-public/2020/09/23/9ea79b7d-6bce-4007-8538-672426b13400/ENCFF737ZMU.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/9ea79b7d-6bce-4007-8538-672426b13400/ENCFF737ZMU.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF755KEX	bigWig	bigWig		signal p-value	GRCh38	ENCSR940FNL	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF562YGO/, /files/ENCFF854PQD/, /files/ENCFF400AQD/	1356092701	ENCODE Processing Pipeline	f54838b1491243495c9379ad2bb83415		https://www.encodeproject.org/files/ENCFF755KEX/@@download/ENCFF755KEX.bigWig				released	s3://encode-public/2020/09/21/5df3bbdb-1903-4a20-9a02-6d20f7e90c41/ENCFF755KEX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/5df3bbdb-1903-4a20-9a02-6d20f7e90c41/ENCFF755KEX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF940FJV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR940FNL	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF400AQD/, /files/ENCFF562YGO/, /files/ENCFF854PQD/, /files/ENCFF356LFX/	398297	ENCODE Processing Pipeline	03a8122bf43e9f29bcd288d12a5e9b7c		https://www.encodeproject.org/files/ENCFF940FJV/@@download/ENCFF940FJV.bed.gz				released	s3://encode-public/2020/09/21/cb23a67c-3146-4cc3-8255-3fee31c77956/ENCFF940FJV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/cb23a67c-3146-4cc3-8255-3fee31c77956/ENCFF940FJV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF270AHF	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR940FNL	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF940FJV/	1010622	ENCODE Processing Pipeline	5d43016a106d5a28ddd1a60a734f8e87		https://www.encodeproject.org/files/ENCFF270AHF/@@download/ENCFF270AHF.bigBed				released	s3://encode-public/2020/09/21/6e28438c-fa97-4aea-af48-4ccf151255c4/ENCFF270AHF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/6e28438c-fa97-4aea-af48-4ccf151255c4/ENCFF270AHF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF350DAP	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR360UUM	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K36me3-human	DNA						2019-02-12	ENCODE		none	200-600	1	1_1, 1_2							/files/ENCFF976LEF/	3712502	ENCODE Processing Pipeline	b63c4179e1b06a3db9daa98f63f0f200		https://www.encodeproject.org/files/ENCFF350DAP/@@download/ENCFF350DAP.bigBed				released	s3://encode-public/2020/09/23/ee2a3a06-7bdb-4137-9e75-8904a60e82fb/ENCFF350DAP.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/ee2a3a06-7bdb-4137-9e75-8904a60e82fb/ENCFF350DAP.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF958VJR	bigWig	bigWig		signal p-value	GRCh38	ENCSR360UUM	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K36me3-human	DNA						2019-02-12	ENCODE		none	200-600	1	1_1, 1_2							/files/ENCFF703FET/, /files/ENCFF852ADS/	1298577864	ENCODE Processing Pipeline	b491a32ba36cd8f6d280d5ea53fe7b0e		https://www.encodeproject.org/files/ENCFF958VJR/@@download/ENCFF958VJR.bigWig				released	s3://encode-public/2020/09/23/099436ab-bf25-42cc-970c-1e70610780bb/ENCFF958VJR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/099436ab-bf25-42cc-970c-1e70610780bb/ENCFF958VJR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF976LEF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR360UUM	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K36me3-human	DNA						2019-02-12	ENCODE		none	200-600	1	1_1, 1_2							/files/ENCFF703FET/, /files/ENCFF356LFX/, /files/ENCFF852ADS/	2172063	ENCODE Processing Pipeline	7fba001bac807c445b8deffb3634328b		https://www.encodeproject.org/files/ENCFF976LEF/@@download/ENCFF976LEF.bed.gz				released	s3://encode-public/2020/09/23/91f78883-449c-4759-8244-c1428a9a83b6/ENCFF976LEF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/91f78883-449c-4759-8244-c1428a9a83b6/ENCFF976LEF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF333WCK	hic	hic		mapping quality thresholded contact matrix	GRCh38	ENCSR832NED	intact Hi-C	/human-donors/ENCDO451RUA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA				formaldehyde		2023-04-26	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF657VPG/	62162044755	ENCODE Processing Pipeline	1ebff8638e9ceb8b3eecc3ffa75938cb		https://www.encodeproject.org/files/ENCFF333WCK/@@download/ENCFF333WCK.hic				released	s3://encode-public/2023/02/02/f3102619-0b95-4199-a9f5-e0697d7bab3b/ENCFF333WCK.hic	https://datasetencode.blob.core.windows.net/dataset/2023/02/02/f3102619-0b95-4199-a9f5-e0697d7bab3b/ENCFF333WCK.hic?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.0 GRCh38	released			
ENCFF983UXY	bedpe	bedpe		contact domains	GRCh38	ENCSR832NED	intact Hi-C	/human-donors/ENCDO451RUA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA				formaldehyde		2023-04-26	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF333WCK/	201329	ENCODE Processing Pipeline	591e0d0575854d76d4c7c208596f883b		https://www.encodeproject.org/files/ENCFF983UXY/@@download/ENCFF983UXY.bedpe.gz				released	s3://encode-public/2023/02/02/ae1fffd1-38af-437c-ab8b-5af6a4db86ca/ENCFF983UXY.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/02/ae1fffd1-38af-437c-ab8b-5af6a4db86ca/ENCFF983UXY.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.0 GRCh38	released			
ENCFF215JMD	bedpe	bedpe		loops	GRCh38	ENCSR832NED	intact Hi-C	/human-donors/ENCDO451RUA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA				formaldehyde		2023-04-26	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF333WCK/	785334	ENCODE Processing Pipeline	b372af4ae987fb229b5a13e673b35393		https://www.encodeproject.org/files/ENCFF215JMD/@@download/ENCFF215JMD.bedpe.gz				released	s3://encode-public/2023/02/02/0e3a9735-7fb4-440f-8fff-3167c4493897/ENCFF215JMD.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/02/0e3a9735-7fb4-440f-8fff-3167c4493897/ENCFF215JMD.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.0 GRCh38	released			
ENCFF224HKR	hic	hic		mapping quality thresholded contact matrix	GRCh38	ENCSR015CVF	intact Hi-C	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											DNA				formaldehyde		2022-11-08	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF870NUP/	47427931619	ENCODE Processing Pipeline	528f3451fe084fde35d09b1c790dc145		https://www.encodeproject.org/files/ENCFF224HKR/@@download/ENCFF224HKR.hic				released	s3://encode-public/2022/10/26/b47e404d-6538-4556-929f-5dd994252bf4/ENCFF224HKR.hic	https://datasetencode.blob.core.windows.net/dataset/2022/10/26/b47e404d-6538-4556-929f-5dd994252bf4/ENCFF224HKR.hic?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.0 GRCh38	released			
ENCFF489YEC	bedpe	bedpe		contact domains	GRCh38	ENCSR015CVF	intact Hi-C	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											DNA				formaldehyde		2022-11-08	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF224HKR/	126530	ENCODE Processing Pipeline	793c4582d722361a752f91ea06e7b015		https://www.encodeproject.org/files/ENCFF489YEC/@@download/ENCFF489YEC.bedpe.gz				released	s3://encode-public/2022/10/26/676e053f-7672-4e68-916b-21e38d71db2d/ENCFF489YEC.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2022/10/26/676e053f-7672-4e68-916b-21e38d71db2d/ENCFF489YEC.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.0 GRCh38	released			
ENCFF759VFU	bedpe	bedpe		loops	GRCh38	ENCSR015CVF	intact Hi-C	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											DNA				formaldehyde		2022-11-08	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF224HKR/	507936	ENCODE Processing Pipeline	0bbed64ecc9e5bcb7dc666fe6246dea6		https://www.encodeproject.org/files/ENCFF759VFU/@@download/ENCFF759VFU.bedpe.gz				released	s3://encode-public/2022/10/26/23066f72-6ff1-4e50-9b6d-5bd94dcca792/ENCFF759VFU.bedpe.gz	https://datasetencode.blob.core.windows.net/dataset/2022/10/26/23066f72-6ff1-4e50-9b6d-5bd94dcca792/ENCFF759VFU.bedpe.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.0 GRCh38	released			
ENCFF883XXW	hic	hic		mapping quality thresholded contact matrix	GRCh38	ENCSR569OBN	intact Hi-C	/human-donors/ENCDO793LXB/	UBERON:0000945	stomach	tissue	Homo sapiens											DNA				formaldehyde		2023-03-15	ENCODE		chemical (DNaseI)	100-400	1	1_1, 1_2							/files/ENCFF937MNG/	48370915420	ENCODE Processing Pipeline	069383db7a617e69dd4c561812432c44		https://www.encodeproject.org/files/ENCFF883XXW/@@download/ENCFF883XXW.hic				released	s3://encode-public/2022/12/06/92626f79-8e60-4601-8d50-e3ae51549b13/ENCFF883XXW.hic	https://datasetencode.blob.core.windows.net/dataset/2022/12/06/92626f79-8e60-4601-8d50-e3ae51549b13/ENCFF883XXW.hic?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.15.1 GRCh38	released	low total_unique reads		
